CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
91602987,2195,0,20251130,Bakery,8457368,,,,,,,1,0,,,,
91602987,2195,0,20251130,Bakery,9610204,,,,,,,2,0,,,,
91602987,2195,0,20251130,Bakery,3737152,,,,,,,1,0,,,,
91602987,2195,0,20251130,Bakery,8910127,,,,,,,1,0,,,,
91602987,2195,0,20251130,Bakery,7649528,,,,,,,1,0,,,,
91602987,2195,0,20251130,Bakery,2559979,,,,,,,2,0,,,,
91602987,2195,0,20251130,Bakery,8495343,,,,,,,1,0,,,,
91602987,2195,0,20251130,Bakery,1438993,,,,,,,1,0,,,,
91602987,2195,0,20251130,Bakery,8600421,,,,,,,1,0,,,,
91602987,2195,0,20251130,Bakery,6426621,,,,,,,2,0,,,,
91602987,2195,0,20251130,Bakery,7529232,,,,,,,1,0,,,,
91602987,2195,0,20251130,Bakery,2825368,,,,,,,1,0,,,,
91602987,2195,0,20251130,Bakery,5514021,,,,,,,3,0,,,,
91602987,2195,0,20251130,Bakery,3357597,,,,,,,1,0,,,,
91602987,2195,0,20251130,Bakery,7196012,,,,,,,1,0,,,,
91602987,2195,0,20251130,Bakery,5614176,,,,,,,1,0,,,,
91602987,2195,0,20251130,Bakery,2096568,,,,,,,2,0,,,,
91602987,2195,0,20251130,Bakery,8630964,,,,,,,4,0,,,,
91602987,2195,0,20251130,Bakery,8630881,,,,,,,7,0,,,,
91602987,2195,0,20251130,Bakery,8630956,,,,,,,3,0,,,,
91602987,2195,0,20251130,Bakery,2945517,,,,,,,1,0,,,,
91602987,2195,0,20251130,Bakery,9128745,,,,,,,1,0,,,,
91602987,2195,0,20251130,Bakery,1027629,,,,,,,9,0,,,,
91602987,2195,0,20251130,Bakery,7536543,,,,,,,3,0,,,,
