CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
1602994,2195,0,20260213,Triphammer,2377760,,,,,,,15,0,,,,
1602994,2195,0,20260213,Triphammer,1659526,,,,,,,10,0,,,,
1602994,2195,0,20260213,Triphammer,7698844,,,,,,,1,0,,,,
1602994,2195,0,20260213,Triphammer,8600421,,,,,,,2,0,,,,
1602994,2195,0,20260213,Triphammer,8910127,,,,,,,3,0,,,,
1602994,2195,0,20260213,Triphammer,1438993,,,,,,,1,0,,,,
1602994,2195,0,20260213,Triphammer,2559979,,,,,,,3,0,,,,
1602994,2195,0,20260213,Triphammer,2096568,,,,,,,1,0,,,,
1602994,2195,0,20260213,Triphammer,9128745,,,,,,,2,0,,,,
1602994,2195,0,20260213,Triphammer,7649528,,,,,,,1,0,,,,
1602994,2195,0,20260213,Triphammer,4688660,,,,,,,1,0,,,,
1602994,2195,0,20260213,Triphammer,1138748,,,,,,,1,0,,,,
1602994,2195,0,20260213,Triphammer,7196012,,,,,,,1,0,,,,
1602994,2195,0,20260213,Triphammer,5614176,,,,,,,2,0,,,,
1602994,2195,0,20260213,Triphammer,6631436,,,,,,,1,0,,,,
1602994,2195,0,20260213,Triphammer,3357597,,,,,,,1,0,,,,
1602994,2195,0,20260213,Triphammer,4052171,,,,,,,1,0,,,,
1602994,2195,0,20260213,Triphammer,9546982,,,,,,,2,0,,,,
1602994,2195,0,20260213,Triphammer,2326429,,,,,,,2,0,,,,
1602994,2195,0,20260213,Triphammer,7489339,,,,,,,2,0,,,,
1602994,2195,0,20260213,Triphammer,1028519,,,,,,,10,0,,,,
1602994,2195,0,20260213,Triphammer,3791747,,,,,,,1,0,,,,
1602994,2195,0,20260213,Triphammer,7058803,,,,,,,2,0,,,,
1602994,2195,0,20260213,Triphammer,9047468,,,,,,,8,0,,,,
1602994,2195,0,20260213,Triphammer,4886244,,,,,,,2,0,,,,
1602994,2195,0,20260213,Triphammer,8457368,,,,,,,3,0,,,,
1602994,2195,0,20260213,Triphammer,1365278,,,,,,,1,0,,,,
1602994,2195,0,20260213,Triphammer,1374792,,,,,,,1,0,,,,
1602994,2195,0,20260213,Triphammer,2477933,,,,,,,20,0,,,,
1602994,2195,0,20260213,Triphammer,7520950,,,,,,,2,0,,,,
1602994,2195,0,20260213,Triphammer,7206874,,,,,,,3,0,,,,
1602994,2195,0,20260213,Triphammer,1027629,,,,,,,9,0,,,,
1602994,2195,0,20260213,Triphammer,6432884,,,,,,,2,0,,,,
1602994,2195,0,20260213,Triphammer,3275539,,,,,,,3,0,,,,
1602994,2195,0,20260213,Triphammer,2825368,,,,,,,2,0,,,,
1602994,2195,0,20260213,Triphammer,3036746,,,,,,,8,0,,,,
1602994,2195,0,20260213,Triphammer,1028188,,,,,,,2,0,,,,
1602994,2195,0,20260213,Triphammer,8255796,,,,,,,3,0,,,,
1602994,2195,0,20260213,Triphammer,7529232,,,,,,,1,0,,,,
