CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
000000,2195,0,20251107,Syracuse,8495343,,,,,,,1,0,,,,
000000,2195,0,20251107,Syracuse,4688660,,,,,,,1,0,,,,
000000,2195,0,20251107,Syracuse,6435380,,,,,,,1,0,,,,
000000,2195,0,20251107,Syracuse,2377760,,,,,,,3,0,,,,
000000,2195,0,20251107,Syracuse,7196012,,,,,,,8,0,,,,
000000,2195,0,20251107,Syracuse,1027629,,,,,,,7,0,,,,
000000,2195,0,20251107,Syracuse,2825368,,,,,,,2,0,,,,
000000,2195,0,20251107,Syracuse,3737152,,,,,,,1,0,,,,
000000,2195,0,20251107,Syracuse,3357597,,,,,,,2,0,,,,
000000,2195,0,20251107,Syracuse,6631436,,,,,,,1,0,,,,
