CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
31602998,2195,0,20251031,Easthill,7196012,,,,,,,2,0,,,,
31602998,2195,0,20251031,Easthill,5614176,,,,,,,1,0,,,,
31602998,2195,0,20251031,Easthill,8600421,,,,,,,1,0,,,,
31602998,2195,0,20251031,Easthill,8910127,,,,,,,1,0,,,,
31602998,2195,0,20251031,Easthill,1438993,,,,,,,1,0,,,,
31602998,2195,0,20251031,Easthill,2559979,,,,,,,1,0,,,,
31602998,2195,0,20251031,Easthill,6426621,,,,,,,2,0,,,,
31602998,2195,0,20251031,Easthill,8495343,,,,,,,2,0,,,,
31602998,2195,0,20251031,Easthill,2377760,,,,,,,3,0,,,,
31602998,2195,0,20251031,Easthill,1138748,,,,,,,2,0,,,,
31602998,2195,0,20251031,Easthill,9128745,,,,,,,1,0,,,,
31602998,2195,0,20251031,Easthill,7698844,,,,,,,1,0,,,,
31602998,2195,0,20251031,Easthill,6631436,,,,,,,1,0,,,,
31602998,2195,0,20251031,Easthill,1345057,,,,,,,1,0,,,,
31602998,2195,0,20251031,Easthill,1028171,,,,,,,1,0,,,,
31602998,2195,0,20251031,Easthill,1027038,,,,,,,1,0,,,,
