CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
91602987,2195,0,2/23/2025,Bakery,1263755,,,,,,,50,0,,,
91602987,2195,0,2/23/2025,Bakery,8457368,,,,,,,2,0,,,
91602987,2195,0,2/23/2025,Bakery,1132571,,,,,,,2,0,,,
91602987,2195,0,2/23/2025,Bakery,8696528,,,,,,,1,0,,,
91602987,2195,0,2/23/2025,Bakery,7649528,,,,,,,2,0,,,
91602987,2195,0,2/23/2025,Bakery,2559979,,,,,,,1,0,,,
91602987,2195,0,2/23/2025,Bakery,1438993,,,,,,,1,0,,,
91602987,2195,0,2/23/2025,Bakery,8600421,,,,,,,1,0,,,
91602987,2195,0,2/23/2025,Bakery,6426621,,,,,,,3,0,,,
91602987,2195,0,2/23/2025,Bakery,2477933,,,,,,,5,0,,,
91602987,2195,0,2/23/2025,Bakery,6631436,,,,,,,1,0,,,
91602987,2195,0,2/23/2025,Bakery,8630881,,,,,,,4,0,,,
91602987,2195,0,2/23/2025,Bakery,1667864,,,,,,,15,0,,,
