CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
91602987,2195,0,2/23/2025,BAKERY,4858587,,,,,,,1,0,,,
91602987,2195,0,2/23/2025,BAKERY,6435380,,,,,,,1,0,,,
91602987,2195,0,2/23/2025,BAKERY,4688660,,,,,,,1,0,,,
91602987,2195,0,2/23/2025,BAKERY,8457368,,,,,,,3,0,,,
91602987,2195,0,2/23/2025,BAKERY,76256,,,,,,,1,0,,,
91602987,2195,0,2/23/2025,BAKERY,1026184,,,,,,,1,0,,,
91602987,2195,0,2/23/2025,BAKERY,8696528,,,,,,,2,0,,,
91602987,2195,0,2/23/2025,BAKERY,8910127,,,,,,,1,0,,,
91602987,2195,0,2/23/2025,BAKERY,7649528,,,,,,,1,0,,,
91602987,2195,0,2/23/2025,BAKERY,495343,,,,,,,1,0,,,
91602987,2195,0,2/23/2025,BAKERY,6426621,,,,,,,4,0,,,
91602987,2195,0,2/23/2025,BAKERY,5514021,,,,,,,5,0,,,
91602987,2195,0,2/23/2025,BAKERY,3357597,,,,,,,5,0,,,
91602987,2195,0,2/23/2025,BAKERY,9047468,,,,,,,3,0,,,
91602987,2195,0,2/23/2025,BAKERY,8630964,,,,,,,3,0,,,
91602987,2195,0,2/23/2025,BAKERY,8630881,,,,,,,4,0,,,
91602987,2195,0,2/23/2025,BAKERY,8630956,,,,,,,1,0,,,
91602987,2195,0,2/23/2025,BAKERY,2662419,,,,,,,3,0,,,
91602987,2195,0,2/23/2025,BAKERY,1667864,,,,,,,5,0,,,
91602987,2195,0,2/23/2025,BAKERY,8795536,,,,,,,2,0,,,
91602987,2195,0,2/23/2025,BAKERY,8830949,,,,,,,2,0,,,
91602987,2195,0,2/23/2025,BAKERY,7536543,,,,,,,3,0,,,
91602987,2195,0,2/23/2025,BAKERY,0514588,,,,,,,5,0,,,
