CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
11602976,2195,0,2/23/2025,Collegetown,7529232,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,7649528,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,8696528,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,8600421,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,8910127,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,1438993,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,2559979,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,6426621,,,,,,,3,0,,,
11602976,2195,0,2/23/2025,Collegetown,8495343,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,3591790,,,,,,,4,0,,,
11602976,2195,0,2/23/2025,Collegetown,1030194,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,9128745,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,4254710,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,2825368,,,,,,,3,0,,,
11602976,2195,0,2/23/2025,Collegetown,6631436,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,6457558,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,1027038,,,,,,,2,0,,,
11602976,2195,0,2/23/2025,Collegetown,1027035,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,1667864,,,,,,,6,0,,,
11602976,2195,0,2/23/2025,Collegetown,5607194,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,6435380,,,,,,,1,0,,,
11602976,2195,0,2/23/2025,Collegetown,1084191,,,,,,,1,0,,,
