CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
1602994,2195,0,2/23/2025,Triphammer,1026184,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,7520950,,,,,,,3,0,,,
1602994,2195,0,2/23/2025,Triphammer,9060625,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,8457368,,,,,,,2,0,,,
1602994,2195,0,2/23/2025,Triphammer,2742112,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,1030192,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,1028165,,,,,,,3,0,,,
1602994,2195,0,2/23/2025,Triphammer,1027629,,,,,,,12,0,,,
1602994,2195,0,2/23/2025,Triphammer,1035842,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,6364494,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,1028188,,,,,,,3,0,,,
1602994,2195,0,2/23/2025,Triphammer,7529232,,,,,,,2,0,,,
1602994,2195,0,2/23/2025,Triphammer,2825368,,,,,,,5,0,,,
1602994,2195,0,2/23/2025,Triphammer,2054542,,,,,,,1,0,,,
1602994,2195,0,2/23/2025,Triphammer,8072704,,,,,,,3,0,,,
