CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
1602994,2195,0,20260603,Triphammer,1035842,,,,,,,1,0,,,,
1602994,2195,0,20260603,Triphammer,1365278,,,,,,,1,0,,,,
1602994,2195,0,20260603,Triphammer,0490508,,,,,,,1,0,,,,
1602994,2195,0,20260603,Triphammer,1027629,,,,,,,10,0,,,,
1602994,2195,0,20260603,Triphammer,9970237,,,,,,,4,0,,,,
1602994,2195,0,20260603,Triphammer,4254710,,,,,,,1,0,,,,
1602994,2195,0,20260603,Triphammer,1028165,,,,,,,1,0,,,,
1602994,2195,0,20260603,Triphammer,1028188,,,,,,,3,0,,,,
1602994,2195,0,20260603,Triphammer,7206874,,,,,,,1,0,,,,
1602994,2195,0,20260603,Triphammer,4455234,,,,,,,1,0,,,,
1602994,2195,0,20260603,Triphammer,3791747,,,,,,,1,0,,,,
1602994,2195,0,20260603,Triphammer,7058803,,,,,,,2,0,,,,
1602994,2195,0,20260603,Triphammer,7520950,,,,,,,1,0,,,,
1602994,2195,0,20260603,Triphammer,3427135,,,,,,,1,0,,,,
1602994,2195,0,20260603,Triphammer,6422273,,,,,,,1,0,,,,
1602994,2195,0,20260603,Triphammer,4052171,,,,,,,2,0,,,,
1602994,2195,0,20260603,Triphammer,9546982,,,,,,,4,0,,,,
1602994,2195,0,20260603,Triphammer,4326690,,,,,,,2,0,,,,
1602994,2195,0,20260603,Triphammer,6432884,,,,,,,5,0,,,,
1602994,2195,0,20260603,Triphammer,2739175,,,,,,,1,0,,,,
