CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
21602990,2195,0,20260327,Downtown,8696528,,,,,,,1,0,,,,
21602990,2195,0,20260327,Downtown,8600421,,,,,,,1,0,,,,
21602990,2195,0,20260327,Downtown,8910127,,,,,,,1,0,,,,
21602990,2195,0,20260327,Downtown,2559979,,,,,,,1,0,,,,
21602990,2195,0,20260327,Downtown,6426621,,,,,,,2,0,,,,
21602990,2195,0,20260327,Downtown,7196012,,,,,,,1,0,,,,
21602990,2195,0,20260327,Downtown,1089599,,,,,,,3,0,,,,
21602990,2195,0,20260327,Downtown,4688660,,,,,,,1,0,,,,
21602990,2195,0,20260327,Downtown,4858587,,,,,,,1,0,,,,
21602990,2195,0,20260327,Downtown,6435380,,,,,,,1,0,,,,
21602990,2195,0,20260327,Downtown,1138748,,,,,,,2,0,,,,
21602990,2195,0,20260327,Downtown,1659526,,,,,,,8,0,,,,
21602990,2195,0,20260327,Downtown,4890026,,,,,,,1,0,,,,
21602990,2195,0,20260327,Downtown,9128745,,,,,,,1,0,,,,
21602990,2195,0,20260327,Downtown,6457558,,,,,,,1,0,,,,
