CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
11602976,2195,0,20260506,Collegetown,5607194,,,,,,,1,0,,,,
11602976,2195,0,20260506,Collegetown,6435380,,,,,,,1,0,,,,
11602976,2195,0,20260506,Collegetown,4858587,,,,,,,1,0,,,,
11602976,2195,0,20260506,Collegetown,1028519,,,,,,,7,0,,,,
11602976,2195,0,20260506,Collegetown,7132137,,,,,,,3,0,,,,
11602976,2195,0,20260506,Collegetown,7529232,,,,,,,1,0,,,,
11602976,2195,0,20260506,Collegetown,1659526,,,,,,,15,0,,,,
11602976,2195,0,20260506,Collegetown,7698844,,,,,,,1,0,,,,
11602976,2195,0,20260506,Collegetown,6432884,,,,,,,5,0,,,,
11602976,2195,0,20260506,Collegetown,1027629,,,,,,,4,0,,,,
11602976,2195,0,20260506,Collegetown,7196012,,,,,,,3,0,,,,
11602976,2195,0,20260506,Collegetown,6631436,,,,,,,2,0,,,,
11602976,2195,0,20260506,Collegetown,3357597,,,,,,,2,0,,,,
11602976,2195,0,20260506,Collegetown,1027035,,,,,,,1,0,,,,
11602976,2195,0,20260506,Collegetown,0766931,,,,,,,1,0,,,,
11602976,2195,0,20260506,Collegetown,1027038,,,,,,,1,0,,,,
