CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
91602987,2195,0,2025-09-07,Bakery,1263755,,,,,,,100,0,,,,
91602987,2195,0,2025-09-07,Bakery,4858587,,,,,,,1,0,,,,
91602987,2195,0,2025-09-07,Bakery,1138748,,,,,,,2,0,,,,
91602987,2195,0,2025-09-07,Bakery,5607194,,,,,,,2,0,,,,
91602987,2195,0,2025-09-07,Bakery,8457368,,,,,,,2,0,,,,
91602987,2195,0,2025-09-07,Bakery,9610204,,,,,,,3,0,,,,
91602987,2195,0,2025-09-07,Bakery,1132571,,,,,,,3,0,,,,
91602987,2195,0,2025-09-07,Bakery,1026184,,,,,,,1,0,,,,
91602987,2195,0,2025-09-07,Bakery,8910127,,,,,,,1,0,,,,
91602987,2195,0,2025-09-07,Bakery,2559979,,,,,,,1,0,,,,
91602987,2195,0,2025-09-07,Bakery,6426621,,,,,,,3,0,,,,
91602987,2195,0,2025-09-07,Bakery,7529232,,,,,,,1,0,,,,
91602987,2195,0,2025-09-07,Bakery,4254710,,,,,,,2,0,,,,
91602987,2195,0,2025-09-07,Bakery,7196012,,,,,,,4,0,,,,
91602987,2195,0,2025-09-07,Bakery,8630964,,,,,,,4,0,,,,
91602987,2195,0,2025-09-07,Bakery,8630881,,,,,,,8,0,,,,
91602987,2195,0,2025-09-07,Bakery,8630956,,,,,,,2,0,,,,
91602987,2195,0,2025-09-07,Bakery,1030194,,,,,,,1,0,,,,
91602987,2195,0,2025-09-07,Bakery,1132582,,,,,,,1,0,,,,
91602987,2195,0,2025-09-07,Bakery,8830949,,,,,,,1,0,,,,
91602987,2195,0,2025-09-07,Bakery,6425219,,,,,,,2,0,,,,
91602987,2195,0,2025-09-07,Bakery,0514588,,,,,,,2,0,,,,
91602987,2195,0,2025-09-07,Bakery,4536546,,,,,,,3,0,,,,
91602987,2195,0,2025-09-07,Bakery,7536543,,,,,,,8,0,,,,
91602987,2195,0,2025-09-07,Bakery,6536544,,,,,,,3,0,,,,
91602987,2195,0,2025-09-07,Bakery,7301781,,,,,,,5,0,,,,
